lago,fecha,pixeles_validos,cobertura_valida_pct,mascara_lago_aplicada,cianobacteria_promedio,cianobacteria_mediana,cianobacteria_desviacion,ndvi_promedio,ndvi_mediana,ndvi_desviacion,ndwi_promedio,ndwi_mediana,ndwi_desviacion,incidencia,categoria_comparacion
amatitlan,2026-02-02,9620,0.7713772531913529,False,6.734543800354004,6.500611305236816,1.7800952196121216,-0.1886398196220398,-0.1979166716337204,0.06242365390062332,0.3411917984485626,0.3388092517852783,0.05884583294391632,,baja
amatitlan,2025-01-28,104762,8.400314324202963,False,14.139632225036621,12.02377986907959,8.540390968322754,-0.3336476981639862,-0.3233082592487335,0.1400633305311203,0.5771927237510681,0.5700934529304504,0.10672184824943542,,intermedia
amatitlan,2026-06-19,129606,10.392424145230612,False,63.97161865234375,63.905181884765625,33.36198425292969,-0.11020873486995697,-0.07896335422992706,0.2518448233604431,0.49740609526634216,0.4945538640022278,0.19471503794193268,,pico
